Station.name;Station.ID;Date;TAM;TAN;TAX;RR
Finsevatn;SN25830;31.10.2005;6.6;4.8;8.4;5.9
Finsevatn;SN25830;01.11.2005;5.4;4.4;6.8;21.6
Finsevatn;SN25830;02.11.2005;1.4;0.8;4.5;4
Finsevatn;SN25830;03.11.2005;2;0;-;8.7
Finsevatn;SN25830;04.11.2005;4.4;3.3;-;15.6
Finsevatn;SN25830;05.11.2005;1.2;0.6;4.4;10
Finsevatn;SN25830;06.11.2005;1.5;0.2;2.6;1.7
Finsevatn;SN25830;07.11.2005;1.6;-0.2;5;6.9
Finsevatn;SN25830;08.11.2005;1;-0.9;3;2.2
Finsevatn;SN25830;09.11.2005;2;-0.9;4.8;16.2
Finsevatn;SN25830;10.11.2005;-0.2;-1.4;1.7;3.6
Finsevatn;SN25830;11.11.2005;-0.9;-2;-0.1;4.3
Finsevatn;SN25830;12.11.2005;-0.1;-1.2;2.5;5.8
Finsevatn;SN25830;13.11.2005;-1.3;-3.6;2.1;2
Finsevatn;SN25830;14.11.2005;1.5;-3.8;3.9;7.5
Finsevatn;SN25830;15.11.2005;-5;-7.1;4.2;52.9
Finsevatn;SN25830;16.11.2005;-6.7;-8.3;-5.2;0.4
Finsevatn;SN25830;17.11.2005;-8;-9.8;-6.5;0
Finsevatn;SN25830;18.11.2005;-7.2;-10;-5.4;0.2
Finsevatn;SN25830;19.11.2005;-5.5;-7.4;-4.9;0.7
Finsevatn;SN25830;20.11.2005;-2;-5.2;0;0.2
Finsevatn;SN25830;21.11.2005;0.3;-1.3;1;3.1
Finsevatn;SN25830;22.11.2005;1.2;0.6;2.4;0.4
Finsevatn;SN25830;23.11.2005;-0.5;-1.4;0.7;0.3
Finsevatn;SN25830;24.11.2005;-2.5;-7.2;2.5;3.5
Finsevatn;SN25830;25.11.2005;-4.7;-7.5;-2.9;2.6
Finsevatn;SN25830;26.11.2005;-9.8;-14.5;-4.1;2.6
Finsevatn;SN25830;27.11.2005;-11.5;-15.3;-6.9;0.2
Finsevatn;SN25830;28.11.2005;-15.5;-19.1;-11.6;0.3
Finsevatn;SN25830;29.11.2005;-;-;-;0.3
Finsevatn;SN25830;30.11.2005;-;-;-;0.5
Finsevatn;SN25830;13.12.2005;-2.1;-3.8;-1;-
Finsevatn;SN25830;14.12.2005;-2.4;-3.7;-1.2;0.6
Finsevatn;SN25830;15.12.2005;-5.2;-8.3;0.4;2.3
Finsevatn;SN25830;16.12.2005;-9.4;-10.9;-8.1;0.4
Finsevatn;SN25830;17.12.2005;-9.6;-12.8;-8.1;0.6
Finsevatn;SN25830;18.12.2005;-10.9;-16.2;-7;0
Finsevatn;SN25830;19.12.2005;-6.5;-15.6;-4.1;1.9
Finsevatn;SN25830;20.12.2005;-10.7;-18.5;-4.8;0.6
Finsevatn;SN25830;21.12.2005;-1.6;-5.5;-0.5;0.1
Finsevatn;SN25830;22.12.2005;-4.2;-6.5;-1.2;1.4
Finsevatn;SN25830;23.12.2005;-2.9;-10.9;1.5;1.6
Finsevatn;SN25830;24.12.2005;-5.5;-11.2;0.2;1.8
Finsevatn;SN25830;25.12.2005;-6.5;-8.2;-5.2;-
Finsevatn;SN25830;26.12.2005;-9.5;-16;-5.7;0
Finsevatn;SN25830;27.12.2005;-17.9;-21;-6.7;0.9
Finsevatn;SN25830;28.12.2005;-18.3;-24.2;-9.2;0.3
Finsevatn;SN25830;29.12.2005;-15.3;-21.4;-13.5;1.3
Finsevatn;SN25830;30.12.2005;-11.7;-15.8;-10.1;1.5
Finsevatn;SN25830;31.12.2005;-9.7;-14.8;-8.4;3.3
Finsevatn;SN25830;01.01.2006;-14.2;-19.8;-8;0
Finsevatn;SN25830;02.01.2006;-6.2;-11.9;-3.6;0
Finsevatn;SN25830;03.01.2006;-9.5;-16.8;-4;0.8
Finsevatn;SN25830;04.01.2006;-9.7;-14.7;-2;0.4
Finsevatn;SN25830;05.01.2006;-14;-18.2;-8.9;0.5
Finsevatn;SN25830;06.01.2006;-15.5;-20.6;-12.1;3.2
Finsevatn;SN25830;07.01.2006;-13.7;-21.8;-5.2;0
Finsevatn;SN25830;08.01.2006;-15.2;-20.9;-6.9;1.8
Finsevatn;SN25830;09.01.2006;-14.2;-21.9;-6.8;0.7
Finsevatn;SN25830;10.01.2006;-3;-7.5;-0.5;1.8
Finsevatn;SN25830;11.01.2006;-1.1;-4.5;2.2;6.9
Finsevatn;SN25830;12.01.2006;-3.9;-6.6;-2.7;2.6
Finsevatn;SN25830;13.01.2006;-1.4;-5.6;1;1.3
Finsevatn;SN25830;14.01.2006;-3.6;-4.4;-2;2.8
Finsevatn;SN25830;15.01.2006;-2.9;-3.7;-1.4;1.1
Finsevatn;SN25830;16.01.2006;-8.1;-12.1;-2.9;1
Finsevatn;SN25830;17.01.2006;-9.1;-11.6;-6.8;5.1
Finsevatn;SN25830;18.01.2006;-10.7;-11.9;-9.8;0.6
Finsevatn;SN25830;19.01.2006;-10.4;-10.9;-9.7;3.2
Finsevatn;SN25830;20.01.2006;-13.5;-14.8;-10.7;4.1
Finsevatn;SN25830;21.01.2006;-17.9;-23.2;-14.6;1.1
Finsevatn;SN25830;22.01.2006;-8.3;-16.5;-4.5;0
Finsevatn;SN25830;23.01.2006;-3.8;-7.3;-1.9;0.2
Finsevatn;SN25830;24.01.2006;-3.7;-5.1;-2.5;0.4
Finsevatn;SN25830;25.01.2006;-9.8;-18.6;-2.7;0.6
Finsevatn;SN25830;26.01.2006;-11.7;-22.5;-1.4;2.8
Finsevatn;SN25830;27.01.2006;-11.2;-18.6;-1.5;0
Finsevatn;SN25830;28.01.2006;-6;-18.9;-2.2;0.3
Finsevatn;SN25830;29.01.2006;-1.9;-2.6;-1;0
Finsevatn;SN25830;30.01.2006;-3.2;-4.7;-1.5;1
Finsevatn;SN25830;31.01.2006;-2.5;-5.3;-0.4;0.2
Finsevatn;SN25830;01.02.2006;-4.1;-9.4;-1.6;0.2
Finsevatn;SN25830;02.02.2006;-2;-4.7;-0.5;0.4
Finsevatn;SN25830;03.02.2006;-1.2;-3.7;0;0
Finsevatn;SN25830;04.02.2006;-6.2;-9.5;-2;3.8
Finsevatn;SN25830;05.02.2006;-4.5;-6.7;-2.1;0.9
Finsevatn;SN25830;06.02.2006;-1.3;-2.8;0.5;1.3
Finsevatn;SN25830;07.02.2006;-4.1;-9.2;-1.2;3.5
Finsevatn;SN25830;08.02.2006;-7.1;-8.5;-5.5;2.8
Finsevatn;SN25830;09.02.2006;-7.7;-13.1;-6;2.7
Finsevatn;SN25830;10.02.2006;-18.2;-27.2;-10.1;0.6
Finsevatn;SN25830;11.02.2006;-15;-22;-8.5;0.7
Finsevatn;SN25830;12.02.2006;-6.9;-15.5;-2.5;0
Finsevatn;SN25830;13.02.2006;-5.2;-14.6;-2.2;0
Finsevatn;SN25830;14.02.2006;-6.9;-14.6;-4.7;1.3
Finsevatn;SN25830;15.02.2006;-7.7;-8.8;-6.4;2
Finsevatn;SN25830;16.02.2006;-7.5;-8.7;-6.4;0.7
Finsevatn;SN25830;17.02.2006;-10.2;-12.4;-7.4;0.7
Finsevatn;SN25830;18.02.2006;-13.2;-19.2;-9.8;0.5
Finsevatn;SN25830;19.02.2006;-17.6;-25.1;-8.5;0.7
Finsevatn;SN25830;20.02.2006;-19.2;-25.2;-9.2;0.2
Finsevatn;SN25830;21.02.2006;-17.3;-22.6;-10;2.6
Finsevatn;SN25830;22.02.2006;-9;-21.8;0.2;0
Finsevatn;SN25830;23.02.2006;-0.3;-5.9;5.5;0
Finsevatn;SN25830;24.02.2006;-2.5;-6.8;2.1;0
Finsevatn;SN25830;25.02.2006;-6.7;-16.4;-1.2;0
Finsevatn;SN25830;26.02.2006;-11.6;-22.2;-7.7;1
Finsevatn;SN25830;27.02.2006;-10.5;-12.7;-7.7;0.3
Finsevatn;SN25830;28.02.2006;-11.7;-14;-9.8;1
Finsevatn;SN25830;01.03.2006;-14;-16.1;-11;1.7
Finsevatn;SN25830;02.03.2006;-13.5;-14.2;-11.4;0.7
Finsevatn;SN25830;03.03.2006;-21.7;-26.5;-14;0.5
Finsevatn;SN25830;04.03.2006;-22.4;-29;-12.8;0.3
Finsevatn;SN25830;05.03.2006;-20.4;-31.9;-11.4;0.9
Finsevatn;SN25830;06.03.2006;-16.7;-21.2;-9.8;0.4
Finsevatn;SN25830;07.03.2006;-23.3;-30.6;-15.3;0
Finsevatn;SN25830;08.03.2006;-11.4;-23.9;-6.7;0.5
Finsevatn;SN25830;09.03.2006;-13.1;-18.5;-9.4;0
Finsevatn;SN25830;10.03.2006;-18.6;-23.6;-13.6;3.2
Finsevatn;SN25830;11.03.2006;-17.3;-29.9;-8.2;0.4
Finsevatn;SN25830;12.03.2006;-12.8;-17.7;-6.7;0.1
Finsevatn;SN25830;13.03.2006;-15;-21;-10.9;1
Finsevatn;SN25830;14.03.2006;-17.1;-21.9;-10.8;0
Finsevatn;SN25830;15.03.2006;-17.2;-24.6;-8.8;1.1
Finsevatn;SN25830;16.03.2006;-16.2;-24.9;-5.9;0.1
Finsevatn;SN25830;17.03.2006;-11.9;-20.9;-2.8;0.8
Finsevatn;SN25830;18.03.2006;-3.4;-11.7;-0.8;0.2
Finsevatn;SN25830;19.03.2006;-5.9;-7.7;-0.9;0.1
Finsevatn;SN25830;20.03.2006;-10.4;-11.9;-7.7;0.3
Finsevatn;SN25830;21.03.2006;-12.2;-14.5;-9.3;0.5
Finsevatn;SN25830;22.03.2006;-11.7;-17.3;-9.3;0.4
Finsevatn;SN25830;23.03.2006;-13.4;-17.8;-7.4;0
Finsevatn;SN25830;24.03.2006;-19.2;-29;-6.8;0.8
Finsevatn;SN25830;25.03.2006;-13.5;-22;-7.3;1.2
Finsevatn;SN25830;26.03.2006;-10.1;-13.3;-9.5;0.1
Finsevatn;SN25830;27.03.2006;-7.6;-10;-6.2;5
Finsevatn;SN25830;28.03.2006;-3.9;-6.6;-2.1;1.8
Finsevatn;SN25830;29.03.2006;-1.9;-3.2;2.6;6.1
Finsevatn;SN25830;30.03.2006;-5.2;-7.4;1.5;0.2
Finsevatn;SN25830;31.03.2006;-7.5;-17.2;-2.7;0.8
Finsevatn;SN25830;01.04.2006;-9.8;-17.7;-3;0.2
Finsevatn;SN25830;02.04.2006;-6.1;-11.2;-3;0.6
Finsevatn;SN25830;03.04.2006;-3.3;-6.7;0.7;7
Finsevatn;SN25830;04.04.2006;-7.3;-12.9;-4.1;0.1
Finsevatn;SN25830;05.04.2006;-14.6;-22.1;-2.7;1.9
Finsevatn;SN25830;06.04.2006;-7.3;-18.2;-1.7;0
Finsevatn;SN25830;07.04.2006;-5.6;-7.8;-2.4;1.4
Finsevatn;SN25830;08.04.2006;-5;-7.4;-3.5;4.9
Finsevatn;SN25830;09.04.2006;-4.3;-6.6;-2.4;1.4
Finsevatn;SN25830;10.04.2006;-6.7;-11.5;-3;0.3
Finsevatn;SN25830;11.04.2006;-9;-15;-5;0
Finsevatn;SN25830;12.04.2006;-3.6;-5.6;5.5;3.3
Finsevatn;SN25830;13.04.2006;-2.6;-3.5;-0.3;2.8
Finsevatn;SN25830;14.04.2006;-4.1;-5.6;-2;1.1
Finsevatn;SN25830;15.04.2006;-3.4;-5.5;-0.7;0.9
Finsevatn;SN25830;16.04.2006;-2.1;-4.2;2.8;0.3
Finsevatn;SN25830;17.04.2006;-4;-6;-1.8;2.4
Finsevatn;SN25830;18.04.2006;-4.8;-7.3;-2.7;4.9
Finsevatn;SN25830;19.04.2006;-4;-6.4;2;0.6
Finsevatn;SN25830;20.04.2006;-7.7;-15.5;-2.2;0.4
Finsevatn;SN25830;21.04.2006;-12.1;-22.8;-0.8;0.6
Finsevatn;SN25830;22.04.2006;-10.6;-20.7;-0.1;0.8
Finsevatn;SN25830;23.04.2006;-0.8;-4.2;1.8;0.6
Finsevatn;SN25830;24.04.2006;-6.1;-16.1;4.3;0.5
Finsevatn;SN25830;25.04.2006;-2.7;-9.1;0.3;0.7
Finsevatn;SN25830;26.04.2006;0.4;-3.1;2;4.5
Finsevatn;SN25830;27.04.2006;-2.7;-4.8;-0.5;0.8
Finsevatn;SN25830;28.04.2006;-3.6;-7.8;0.1;0.6
Finsevatn;SN25830;29.04.2006;-2.1;-8.8;1.7;1.3
Finsevatn;SN25830;30.04.2006;1.2;-0.4;2.1;0.2
Finsevatn;SN25830;01.05.2006;-1.5;-2.3;1.4;0.4
Finsevatn;SN25830;02.05.2006;-1.3;-3.2;1;0
Finsevatn;SN25830;03.05.2006;0.5;-0.6;2.2;0.3
Finsevatn;SN25830;04.05.2006;3;1.5;5.6;0
Finsevatn;SN25830;05.05.2006;4;2;8.8;0
Finsevatn;SN25830;06.05.2006;3.8;-0.1;7.1;0.3
Finsevatn;SN25830;07.05.2006;2.9;-2.9;8.3;0
Finsevatn;SN25830;08.05.2006;1.9;-3.7;9.2;0.9
Finsevatn;SN25830;09.05.2006;2.5;-3.6;10.9;0.5
Finsevatn;SN25830;10.05.2006;2.3;-3.9;9.9;1.5
Finsevatn;SN25830;11.05.2006;1.7;-4.5;6.4;1.3
Finsevatn;SN25830;12.05.2006;-0.7;-2.5;3.3;1.5
Finsevatn;SN25830;13.05.2006;-2.4;-4.3;-0.2;4.2
Finsevatn;SN25830;14.05.2006;-3.3;-6;-1.3;0.6
Finsevatn;SN25830;15.05.2006;-3.5;-6.1;0;0.8
Finsevatn;SN25830;16.05.2006;-3.4;-10.1;1.9;1.3
Finsevatn;SN25830;17.05.2006;-0.2;-2;1.5;3.1
Finsevatn;SN25830;18.05.2006;0.4;-0.3;1.2;5
Finsevatn;SN25830;19.05.2006;1.9;0.2;3.7;9.8
Finsevatn;SN25830;20.05.2006;1.9;0.5;5.9;1.8
Finsevatn;SN25830;21.05.2006;1.9;0.5;7.3;0.8
Finsevatn;SN25830;22.05.2006;0.6;-2.3;3.2;1.9
Finsevatn;SN25830;23.05.2006;1.1;-0.7;2.8;6.7
Finsevatn;SN25830;24.05.2006;-1.7;-4.2;1.8;1.3
Finsevatn;SN25830;25.05.2006;-1.6;-3;0.5;3.2
Finsevatn;SN25830;26.05.2006;-0.4;-2;2.4;1.2
Finsevatn;SN25830;27.05.2006;-2.1;-8.7;3.6;1
Finsevatn;SN25830;28.05.2006;1.8;-1.5;6.8;0.8
Finsevatn;SN25830;29.05.2006;1.7;-3.2;5.8;1.3
Finsevatn;SN25830;30.05.2006;2.9;-0.5;7.1;1
Finsevatn;SN25830;31.05.2006;0.6;-5.2;5.1;2.1
Finsevatn;SN25830;01.06.2006;0.5;-6.1;4.3;4
Finsevatn;SN25830;02.06.2006;2;-0.8;4.5;2.6
Finsevatn;SN25830;03.06.2006;0.9;0;2.5;3.9
Finsevatn;SN25830;04.06.2006;0.5;-1.2;3;1.8
Finsevatn;SN25830;05.06.2006;2;-4.7;7.4;2
Finsevatn;SN25830;06.06.2006;3.5;-3.9;8.7;0
Finsevatn;SN25830;07.06.2006;5.6;3.1;8.6;0
Finsevatn;SN25830;08.06.2006;6.2;3.5;8.9;1.6
Finsevatn;SN25830;09.06.2006;8.4;3.8;13.8;0.3
Finsevatn;SN25830;10.06.2006;8.5;-0.8;16.6;1.5
Finsevatn;SN25830;11.06.2006;8.9;0.4;16.6;0.8
Finsevatn;SN25830;12.06.2006;10.5;1.3;17.9;0.7
Finsevatn;SN25830;13.06.2006;10;4.6;15.2;1.4
Finsevatn;SN25830;14.06.2006;3.4;0.7;9.1;1.3
Finsevatn;SN25830;15.06.2006;6.1;-1.8;12.7;2.5
Finsevatn;SN25830;16.06.2006;7.3;0.1;13.7;1
Finsevatn;SN25830;17.06.2006;9.7;5.1;15.7;0.4
Finsevatn;SN25830;18.06.2006;8.5;5.7;11.1;1.7
Finsevatn;SN25830;19.06.2006;8.1;5.2;12.2;6.8
Finsevatn;SN25830;20.06.2006;8;6.1;11.8;2.6
Finsevatn;SN25830;21.06.2006;6;4.1;8.4;1.8
Finsevatn;SN25830;22.06.2006;3.9;2.1;6.4;10.4
Finsevatn;SN25830;23.06.2006;3.1;1.6;4.5;8.3
Finsevatn;SN25830;24.06.2006;4.6;2.5;7.8;1.4
Finsevatn;SN25830;25.06.2006;4.8;3.2;7.4;0.1
Finsevatn;SN25830;26.06.2006;7.2;-0.5;16;2.8
Finsevatn;SN25830;27.06.2006;8.8;4;12.4;0.4
Finsevatn;SN25830;28.06.2006;6.5;3.8;10.4;2.5
Finsevatn;SN25830;29.06.2006;9.1;1.5;15.1;0.4
Finsevatn;SN25830;30.06.2006;10.8;2.7;17.1;0.5
Finsevatn;SN25830;01.07.2006;11.3;8.1;15.4;0
Finsevatn;SN25830;02.07.2006;12;6.3;16.6;0
Finsevatn;SN25830;03.07.2006;11.7;6.7;15.5;0
Finsevatn;SN25830;04.07.2006;12.4;8;16.2;0
Finsevatn;SN25830;05.07.2006;13.4;6.5;18.8;0
Finsevatn;SN25830;06.07.2006;14;10.6;17.6;0
Finsevatn;SN25830;07.07.2006;13.1;9.5;16.9;0.6
Finsevatn;SN25830;08.07.2006;9.2;6.8;13.6;1.1
Finsevatn;SN25830;09.07.2006;7;5.5;9;1.9
Finsevatn;SN25830;10.07.2006;8.2;7.2;8.9;20.1
Finsevatn;SN25830;11.07.2006;6.8;3.6;10.6;1
Finsevatn;SN25830;12.07.2006;6.3;4.8;8.2;13.4
Finsevatn;SN25830;13.07.2006;5.5;3.7;7.6;10.4
Finsevatn;SN25830;14.07.2006;5;2.5;8.9;3.3
Finsevatn;SN25830;15.07.2006;8.8;1.5;13.8;0
Finsevatn;SN25830;16.07.2006;11.1;4;17.2;0
Finsevatn;SN25830;17.07.2006;9.8;8;13.3;0
Finsevatn;SN25830;18.07.2006;9.6;7;13.1;1.8
Finsevatn;SN25830;19.07.2006;12.3;7.2;17;0.3
Finsevatn;SN25830;20.07.2006;14;7.8;18.4;0
Finsevatn;SN25830;21.07.2006;13.4;7.3;17.8;0
Finsevatn;SN25830;22.07.2006;15;9.8;19.8;0
Finsevatn;SN25830;23.07.2006;15.2;10;20.3;0
Finsevatn;SN25830;24.07.2006;14.1;12.1;16.5;0.1
Finsevatn;SN25830;25.07.2006;13.4;9.2;16.8;0.1
Finsevatn;SN25830;26.07.2006;15.2;8.2;20.7;0
Finsevatn;SN25830;27.07.2006;14.7;9.7;19.2;0
Finsevatn;SN25830;28.07.2006;13.8;10.8;16.7;3.4
Finsevatn;SN25830;29.07.2006;13.8;7.6;19.2;0
Finsevatn;SN25830;30.07.2006;13.9;11;17.6;25.2
Finsevatn;SN25830;31.07.2006;11.1;8.7;15.2;13.2
Finsevatn;SN25830;01.08.2006;11.1;5.3;15.2;6.3
Finsevatn;SN25830;02.08.2006;11.3;9.6;15.4;0.7
Finsevatn;SN25830;03.08.2006;11.7;7.7;16.2;3.1
Finsevatn;SN25830;04.08.2006;12.7;5.6;19.6;0
Finsevatn;SN25830;05.08.2006;12.7;5.4;18.3;0
Finsevatn;SN25830;06.08.2006;14.1;9.3;18.6;0
Finsevatn;SN25830;07.08.2006;10.6;7.8;16;6.4
Finsevatn;SN25830;08.08.2006;9.9;4.9;15.7;0
Finsevatn;SN25830;09.08.2006;10.5;8.3;14.8;0
Finsevatn;SN25830;10.08.2006;8.9;7.3;11.5;10.2
Finsevatn;SN25830;11.08.2006;9.8;7.8;13;7.1
Finsevatn;SN25830;12.08.2006;9.9;4;13.8;0.8
Finsevatn;SN25830;13.08.2006;10.6;8.4;13.8;0.3
Finsevatn;SN25830;14.08.2006;10.6;7.8;12.4;0
Finsevatn;SN25830;15.08.2006;9.6;8.5;11.4;2.6
Finsevatn;SN25830;16.08.2006;8.9;6.9;11.7;5.4
Finsevatn;SN25830;17.08.2006;10;6.6;14.8;3.5
Finsevatn;SN25830;18.08.2006;10.7;3.4;17.7;1.1
Finsevatn;SN25830;19.08.2006;10;6.5;14.1;0
Finsevatn;SN25830;20.08.2006;10.7;7.6;14.5;9.9
Finsevatn;SN25830;21.08.2006;11.6;7.7;17;1.4
Finsevatn;SN25830;22.08.2006;11;7.9;16.4;1
Finsevatn;SN25830;23.08.2006;10.3;7.7;13.6;2.6
Finsevatn;SN25830;24.08.2006;9.9;8.6;11.5;0.5
Finsevatn;SN25830;25.08.2006;9.7;8.9;10.5;4.9
Finsevatn;SN25830;26.08.2006;10.2;7.1;13.4;3.6
Finsevatn;SN25830;27.08.2006;9.1;7.2;11.6;0.5
Finsevatn;SN25830;28.08.2006;8.6;7.1;10.3;6.6
Finsevatn;SN25830;29.08.2006;7.7;5.7;10.1;7.8
Finsevatn;SN25830;30.08.2006;7.6;6;11.2;1.4
Finsevatn;SN25830;31.08.2006;7.1;5.8;8.8;4.8
Finsevatn;SN25830;01.09.2006;7;0.6;12.6;0.9
Finsevatn;SN25830;02.09.2006;8;6.8;11.4;0.6
Finsevatn;SN25830;03.09.2006;6.3;5.2;7.9;9.6
Finsevatn;SN25830;04.09.2006;5.8;4.9;6.9;2.4
Finsevatn;SN25830;05.09.2006;6.5;5.5;8.8;3.9
Finsevatn;SN25830;06.09.2006;4.8;0.9;6.7;1.3
Finsevatn;SN25830;07.09.2006;5.5;4.3;6.8;10.6
Finsevatn;SN25830;08.09.2006;4.1;1.7;5.4;0.1
Finsevatn;SN25830;09.09.2006;6.3;5.1;7.3;2.9
Finsevatn;SN25830;10.09.2006;6.5;4.8;12.3;0
Finsevatn;SN25830;11.09.2006;9.5;2.5;14.7;0
Finsevatn;SN25830;12.09.2006;11.3;5.5;17.7;0
Finsevatn;SN25830;13.09.2006;10.2;8.3;14.1;5.5
Finsevatn;SN25830;14.09.2006;9.7;6;13.5;3.6
Finsevatn;SN25830;15.09.2006;9.1;7.3;11.1;1.4
Finsevatn;SN25830;16.09.2006;7.9;7.1;10.8;0.9
Finsevatn;SN25830;17.09.2006;8.4;4.8;12.9;0
Finsevatn;SN25830;18.09.2006;9;6.2;10.9;1.6
Finsevatn;SN25830;19.09.2006;7.2;4.9;10.1;0
Finsevatn;SN25830;20.09.2006;5;2.7;6;31.1
Finsevatn;SN25830;21.09.2006;11.1;5.6;13.6;4.5
Finsevatn;SN25830;22.09.2006;10.5;5.6;15.8;0
Finsevatn;SN25830;23.09.2006;9.8;6.9;13.4;1.1
Finsevatn;SN25830;24.09.2006;8.4;3.8;11.6;0
Finsevatn;SN25830;25.09.2006;8.7;7.4;10;9.7
Finsevatn;SN25830;26.09.2006;9.1;8.5;10.1;3.6
Finsevatn;SN25830;27.09.2006;7.8;7;10.2;8.5
Finsevatn;SN25830;28.09.2006;6.6;3.9;9.1;0.6
Finsevatn;SN25830;29.09.2006;6.3;4.4;9.3;10.5
Finsevatn;SN25830;30.09.2006;7;3.7;8.2;2.3
Finsevatn;SN25830;01.10.2006;5.4;3.1;9.1;3.6
Finsevatn;SN25830;02.10.2006;4;2;5.5;3.5
Finsevatn;SN25830;03.10.2006;4.4;1.3;6.6;6.4
Finsevatn;SN25830;04.10.2006;4.8;3.7;6.8;3.5
Finsevatn;SN25830;05.10.2006;1.9;0.6;4.5;4.3
Finsevatn;SN25830;06.10.2006;2;-0.5;3.4;2.7
Finsevatn;SN25830;07.10.2006;4.4;3.2;6.1;11.6
Finsevatn;SN25830;08.10.2006;3;2.2;5.2;13.5
Finsevatn;SN25830;09.10.2006;4;0.1;5.6;1.7
Finsevatn;SN25830;10.10.2006;4.6;3;8.8;2.7
Finsevatn;SN25830;11.10.2006;3.4;2.9;4.5;2.1
Finsevatn;SN25830;12.10.2006;3.8;2.5;4.7;0.6
Finsevatn;SN25830;13.10.2006;5.3;3.3;7.7;3.2
Finsevatn;SN25830;14.10.2006;5.1;3.3;10.1;0
Finsevatn;SN25830;15.10.2006;3.8;-0.3;10.6;0
Finsevatn;SN25830;16.10.2006;1.1;-2;3.4;0
Finsevatn;SN25830;17.10.2006;1.8;-0.8;3.9;0
Finsevatn;SN25830;18.10.2006;-0.2;-1.2;2.9;0.2
Finsevatn;SN25830;19.10.2006;0.2;-1.6;0.8;12.2
Finsevatn;SN25830;20.10.2006;1.1;0.4;1.9;5.1
Finsevatn;SN25830;21.10.2006;1.4;0.7;2.1;6.1
Finsevatn;SN25830;22.10.2006;2.4;1.2;4.7;3.8
Finsevatn;SN25830;23.10.2006;1.9;0.8;5.2;4
Finsevatn;SN25830;24.10.2006;1.5;0.8;4.5;0.5
Finsevatn;SN25830;25.10.2006;-1.4;-1.6;1.3;0.8
Finsevatn;SN25830;26.10.2006;-2.5;-4.4;-1.6;1.8
Finsevatn;SN25830;27.10.2006;-2.5;-4;0.9;7.6
Finsevatn;SN25830;28.10.2006;-4.2;-5.8;-2.6;0
Finsevatn;SN25830;29.10.2006;-3.7;-6.2;-0.6;0
Finsevatn;SN25830;30.10.2006;-0.6;-1.6;0.6;2.1
Finsevatn;SN25830;31.10.2006;-5.5;-7.2;-1;12.2
Finsevatn;SN25830;01.11.2006;-9;-11.7;-7.1;6.1
Finsevatn;SN25830;02.11.2006;-6.2;-7.9;-5.7;1.5
Finsevatn;SN25830;03.11.2006;-2.6;-7.3;-0.8;0
Finsevatn;SN25830;04.11.2006;-0.1;-1.3;0.5;0.7
Finsevatn;SN25830;05.11.2006;0.8;-1.2;1.9;6.3
Finsevatn;SN25830;06.11.2006;0.6;-1.1;2.5;22.3
Finsevatn;SN25830;07.11.2006;-0.5;-2.1;2;11.9
Finsevatn;SN25830;08.11.2006;-2.9;-5.1;-1.4;5.2
Finsevatn;SN25830;09.11.2006;-4.5;-10.1;-2.6;0
Finsevatn;SN25830;10.11.2006;-5;-8.5;-2.5;0
Finsevatn;SN25830;11.11.2006;-3.2;-5.8;-0.1;4.6
Finsevatn;SN25830;12.11.2006;-4.3;-5.7;-3.4;3.3
Finsevatn;SN25830;13.11.2006;-4.1;-6.2;-3.8;1.4
Finsevatn;SN25830;14.11.2006;-2;-4.4;-0.2;7
Finsevatn;SN25830;15.11.2006;-3.1;-5.2;-1.5;7.1
Finsevatn;SN25830;16.11.2006;-0.6;-4.8;2.6;7.9
Finsevatn;SN25830;17.11.2006;-1.3;-4.5;2.1;5.1
Finsevatn;SN25830;18.11.2006;-1.6;-4.3;1;3.1
Finsevatn;SN25830;19.11.2006;-4.2;-7;-2.3;0.8
Finsevatn;SN25830;20.11.2006;-2.2;-6.9;0;2.6
Finsevatn;SN25830;21.11.2006;-2.7;-4.9;-2.2;2.5
Finsevatn;SN25830;22.11.2006;-2.5;-3.7;-1.9;1.4
Finsevatn;SN25830;23.11.2006;-2.2;-2.5;-1.4;0.2
Finsevatn;SN25830;24.11.2006;-2;-3.5;-0.8;2.5
Finsevatn;SN25830;25.11.2006;0;-6.1;2.9;1.2
Finsevatn;SN25830;26.11.2006;-0.5;-1.2;3.6;9.1
Finsevatn;SN25830;27.11.2006;-1.9;-8.4;1.4;5.1
Finsevatn;SN25830;28.11.2006;2.2;0.8;3.2;1
Finsevatn;SN25830;29.11.2006;0.9;-1;2.4;5
Finsevatn;SN25830;30.11.2006;1.8;0;3.3;15.2
Finsevatn;SN25830;01.12.2006;-0.2;-1.5;3.6;7.7
Finsevatn;SN25830;02.12.2006;-1.4;-6.3;0.9;1.3
Finsevatn;SN25830;03.12.2006;-1.2;-2.7;-0.4;1.5
Finsevatn;SN25830;04.12.2006;-0.8;-2;0.2;2.2
Finsevatn;SN25830;05.12.2006;-0.4;-2;1;5.9
Finsevatn;SN25830;06.12.2006;-2.4;-4.5;0.3;2.5
Finsevatn;SN25830;07.12.2006;-3.3;-6.9;-1.6;0.6
Finsevatn;SN25830;08.12.2006;-1.2;-2.7;0.4;2.4
Finsevatn;SN25830;09.12.2006;-2.4;-3.7;-0.1;0.5
Finsevatn;SN25830;10.12.2006;-2.3;-3.7;-1.7;0.5
Finsevatn;SN25830;11.12.2006;-;-2.6;1.9;4.3
